,special,type,interaction_time,x,y
342084875,False,normal,30000000,417.94691961293336,792.5784910719019
342084876,False,normal,30000000,417.9787295199852,829.2318920365024
342084877,False,normal,30000000,451.3224106544092,861.337412501689
342084878,False,normal,30000000,454.99990418702384,864.7405483623452
342084879,False,normal,30000000,506.89259365720443,859.3577831288627
342084880,False,normal,30000000,578.1870269234671,786.0498605490191
342084881,False,normal,30000000,585.2394366197381,774.5553468343516
342084882,False,normal,30000000,427.8413337166041,813.2567368614066
342084883,False,normal,30000000,453.7964932451979,864.4909234301288
342084884,False,normal,30000000,451.38526396474674,867.4712938331865
342084885,False,normal,30000000,450.14103669638973,860.9734812031642
342084886,False,normal,30000000,503.8390342052032,852.8367169978744
342084887,False,normal,30000000,429.990418702677,812.4154083860959
342084888,False,normal,30000000,429.31148797548775,806.2056029730749
342084889,False,normal,30000000,417.2296636964741,790.7930144241475
342084890,False,normal,30000000,451.9961674811144,862.256346034487
342173544,False,normal,30000000,517.894988981518,670.2765625722125
342173545,False,normal,30000000,520.6651336591011,666.975966245994
342173546,False,normal,30000000,517.8610711890475,667.0263955252356
342173547,False,normal,30000000,516.8908690236784,665.8513933189491
342173548,False,normal,30000000,515.2595573440619,665.6992649932372
342184921,False,normal,30000000,483.9039954009948,687.7287353037129
342184922,False,normal,30000000,483.3534540577035,688.8603122973111
342184923,True,market,6,482.8625083836679,689.7742029021961
342184924,False,normal,30000000,485.1215866628655,692.3435746794464
342184925,True,market,6,484.5072338794812,693.3801765304815
342184926,False,normal,30000000,476.55648174763047,690.5914373885339
342184927,False,normal,30000000,478.2895468046587,691.3809357713042
342184928,False,normal,30000000,494.63792277475585,749.3535946970718
342184929,False,normal,30000000,518.756155983518,745.8193427103536
342184930,False,normal,30000000,516.5760275941595,750.0158992310604
342184931,False,normal,30000000,516.8230334387372,748.7024966695626
342184932,False,normal,30000000,518.0883395611995,740.9590808423096
342184933,False,normal,30000000,518.1544505125914,738.8191984265949
342184934,False,normal,30000000,514.1810865191176,762.9476474040687
342184935,False,normal,30000000,514.7026923445419,763.8427671105795
342184936,False,normal,30000000,515.3678260036647,765.4245655027078
342254246,False,normal,30000000,262.1419948261078,862.5014883641218
342254247,False,normal,30000000,259.96493245189623,857.6647601597393
342254248,False,normal,30000000,260.9106064961434,857.1755961511026
342254249,False,normal,30000000,260.3301715052569,855.7293964875786
342254250,False,normal,30000000,262.76382102138405,834.2288732838031
342254251,False,normal,30000000,263.4283798026209,823.7370617380273
342254252,False,normal,30000000,264.14544409317256,823.0512235403673
342254253,False,normal,30000000,265.148031043425,822.0339529130476
342254254,False,normal,30000000,264.10731052986455,821.8854667019402
342254255,False,normal,30000000,253.51365334866563,829.2153624394141
342254256,False,normal,30000000,245.88100028744284,828.0874275604205
342254257,False,normal,30000000,246.8814793523311,816.0239034783331
342254258,False,normal,30000000,247.6405097250225,814.9889826032922
342254259,False,normal,30000000,248.77646833383113,816.0690096669858
342254260,False,normal,30000000,248.41697805886784,812.7454400024473
342254261,False,normal,30000000,250.4215770815685,809.899827840016
342254262,False,normal,30000000,250.7260707099832,808.7172612418648
342254263,False,normal,30000000,252.95161444860702,806.9048889785198
342254264,False,normal,30000000,265.74743700299814,835.144725027338
342254518,False,normal,30000000,240.7649707770344,812.2800898201376
342254519,False,normal,30000000,242.08891443905117,810.9381106670355
342254520,False,normal,30000000,240.26425217978053,805.5701940546568
342254521,False,normal,30000000,240.59039954013207,802.1729416098908
342254522,False,normal,30000000,242.67471495643818,795.3288479290946
342254523,False,normal,30000000,242.2723004694978,792.1285498360278
342254524,False,normal,30000000,243.99271821406836,791.3880799191903
342254525,False,normal,30000000,245.2239149180708,790.0830822375345
342254526,False,normal,30000000,243.17562517968122,786.5530326907622
342254527,False,normal,30000000,243.30573919710113,784.0155994570252
342254528,True,market,6,243.2637731149342,777.8845197521448
342254529,False,normal,30000000,242.70690811538685,760.1011947536601
342254530,False,normal,30000000,243.42876305452583,760.5777514424888
342254531,False,normal,30000000,241.5577273162888,754.278293977464
342254532,False,normal,30000000,236.0335345406245,797.8166923715772
342354411,False,normal,30000000,258.7939062949266,808.4130045904607
342354412,False,normal,30000000,261.0295788335591,807.2334797583288
342354413,False,normal,30000000,262.26980933217413,777.4785640542702
342354414,False,normal,30000000,263.5171026157054,777.6797208459053
342354415,False,normal,30000000,264.2376709235602,774.7115975535236
342354416,False,normal,30000000,264.8278240874056,771.9627215561255
342355435,False,normal,30000000,612.1170834531096,738.5768577235874
342355439,False,normal,30000000,610.3025773689811,764.4361516296082
342375410,False,normal,30000000,515.1144965028036,754.5937571353772
342375411,False,normal,30000000,506.7082494969749,750.6387008296807
342375412,False,normal,30000000,525.637635335811,760.6578779639281
342375413,False,normal,30000000,528.5595203876172,753.8124635163005
342375414,False,normal,30000000,533.7752227651796,761.9970554904028
342375415,False,normal,30000000,587.7777139024893,759.5534767485858
342375416,False,normal,30000000,590.2993197279346,760.8884518351246
342375417,False,normal,30000000,591.3406972446728,761.484117678707
342375418,False,normal,30000000,592.5225639551505,761.5328259587262
342375419,False,normal,30000000,594.4091213950303,762.3021526298041
342375420,False,normal,30000000,593.5682667433421,757.9856864895543
342375421,False,normal,30000000,591.0220506713858,753.5266976006047
342375422,False,normal,30000000,598.0645779438929,757.5923381115077
342375423,False,normal,30000000,598.1923924499321,760.530684115176
342375424,False,normal,30000000,600.1969914726872,761.4837974928233
342375425,False,normal,30000000,601.2921337549649,762.4329885931605
342377641,False,normal,30000000,608.7590303727209,750.992546272359
342377643,False,normal,30000000,607.5019641659442,717.5341203102367
342377644,False,normal,30000000,590.1554086423122,708.5728373893803
342377646,False,normal,30000000,591.1658522564079,708.3691591337738
342377648,False,normal,30000000,591.7453291175933,713.5390007438306
342377650,False,normal,30000000,569.1568458369704,699.1515273767833
342428248,False,normal,30000000,382.2655935613422,758.7482892567344
342428249,False,normal,30000000,385.2208489029755,767.250105411192
342428250,False,normal,30000000,384.654977483949,766.5404533872248
342428251,False,normal,30000000,385.3509629203954,768.3976516765567
342428252,False,normal,30000000,382.7615215100633,756.2879007551535
342428295,False,normal,30000000,354.2807867614235,751.3338244184321
342429479,False,normal,30000000,355.6209638785201,749.767114786831
342429482,False,normal,30000000,355.98409504646213,730.2837627526399
342429484,False,normal,30000000,358.1703554661419,736.4089590415999
342429486,False,normal,30000000,356.2268851202569,748.2466720177481
342430882,False,normal,30000000,395.1167960142333,680.2618400243065
342481313,False,normal,30000000,580.8970010539899,763.354723752596
342481314,False,normal,30000000,591.9883108173502,722.5921770179668
342481315,False,normal,30000000,583.0633323752276,724.3871791962264
342536973,False,normal,30000000,414.9839992335277,667.9573760525301
343085107,False,normal,30000000,379.2647312446179,784.3108909032458
343085108,False,normal,30000000,388.2573536457468,784.2411304003087
343085109,False,normal,30000000,390.4125706620867,783.1036699907803
343085110,False,normal,30000000,389.18578135480203,785.1351294561368
343085111,False,normal,30000000,390.15234262721964,785.984302486008
343085112,False,normal,30000000,391.42895468046004,789.20000952551
343085113,False,normal,30000000,395.14151576128995,788.6239950915269
343085114,False,normal,30000000,396.0132221903018,786.5704027758376
343085115,False,normal,30000000,396.3096675289929,789.1893633443424
343085116,False,normal,30000000,396.7435086710883,787.9759788533107
343085117,False,normal,30000000,397.68017629585637,789.042558109219
343085118,False,normal,30000000,386.1352879180023,795.3210033745441
343085119,False,normal,30000000,392.31369167388084,801.2195480695879
343085120,False,normal,30000000,393.22684405756905,802.1677385890016
343085122,False,normal,30000000,387.89556385937556,805.5245275406826
343085123,False,normal,30000000,388.7051834818434,806.5700945969212
343085124,False,normal,30000000,390.2234358532427,809.2815088440173
343085400,False,normal,30000000,391.3513461723006,806.8505374220081
343085401,False,normal,30000000,369.35077129442897,806.4378578202261
343085402,False,normal,30000000,360.2037622560818,807.3305027565483
343085403,False,normal,30000000,377.90763629397856,830.0508074988145
343275981,False,normal,30000000,283.71639359971067,658.2909237102983
343313907,False,normal,30000000,370.8947015426133,812.0464341596579
343313908,False,normal,30000000,391.3898629874781,840.8213808937226
343313909,False,normal,30000000,391.4299128102156,839.8500569430428
343313918,False,normal,30000000,369.64280923640234,812.2041657386146
343313919,False,normal,30000000,340.66973268185427,790.9776416187142
343313920,False,normal,30000000,352.1785953818464,793.5178764790884
343313921,False,normal,30000000,383.32662642526896,835.2184078075455
343313922,False,normal,30000000,352.018396090842,795.6196567727036
343313923,False,normal,30000000,335.3446392641869,785.1611845837599
343313924,False,normal,30000000,393.6909073489244,840.5075987118038
343313925,False,normal,30000000,346.4537702404889,791.816728792729
343313926,False,normal,30000000,375.79093609278897,821.0463795279453
343314725,False,normal,30000000,315.7024049056365,818.2450330661698
343314726,False,normal,30000000,285.66388809047123,827.3413543903386
343314727,False,normal,30000000,289.66254670883353,825.1373147249017
343314728,False,normal,30000000,319.82600364090746,826.9174682820873
343314729,False,normal,30000000,318.073775989285,818.8333746573151
343314730,False,normal,30000000,295.4987065248591,821.5722448453428
343314731,False,normal,30000000,318.44974609567396,829.6470931022457
343314732,False,normal,30000000,316.6160774168969,817.9001528287146
343314733,False,normal,30000000,287.2325380856577,825.2614267843604
343314734,False,normal,30000000,318.7663121586876,827.0320548110112
343314735,False,normal,30000000,273.8493820063469,817.5530312899438
343314736,False,normal,30000000,292.4382485388518,823.5325429944535
343314738,False,normal,30000000,296.5856088914784,820.3692263728232
343314739,False,normal,30000000,291.1340423493697,822.9517657952129
343314740,False,normal,30000000,317.6397432212548,827.2631890075294
343314741,False,normal,30000000,312.74025102997007,817.8147032166765
343314742,False,normal,30000000,315.15665421098697,823.656094728581
343314743,False,normal,30000000,281.1166043882471,825.9397005901455
343314744,False,normal,30000000,292.7953434895533,821.9204403409822
343314745,False,normal,30000000,316.48270575836807,811.555589175057
343314746,False,normal,30000000,316.1047235796049,816.2926728591827
343314747,False,normal,30000000,286.3351537798609,825.5329044042741
343314748,False,normal,30000000,317.9908019545978,822.7041020016065
343314749,False,normal,30000000,291.0476190476659,824.1455388998733
343314750,False,normal,30000000,316.6664750407387,810.2657202771907
343314751,False,normal,30000000,312.7994634473289,823.9256112098443
343315319,False,normal,30000000,281.0859442368855,846.7238478660465
343315320,False,normal,30000000,305.1905720034889,826.3599445838223
